Datetime,Consommation,Regions,Nature,year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M
2020-05-03,257922.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,3,16.662,26.83,0.666,0.71,2.76,96.464,8.402,84.49600000000001,13.472,17.944,8.943999999999999,9.0,226.54,1.96,1.28
2020-05-04,288117.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,4,25.87,27.732,0.662,0.682,0.0419999999999999,96.292,8.953999999999999,73.582,16.851999999999997,22.852,10.3,12.552,174.44,2.362,1.536
2020-05-05,285269.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,5,18.46,26.882,0.654,0.6859999999999999,3.816,96.164,9.704,81.652,16.194,21.322,11.318,10.004,225.3,3.592,2.338
2020-05-06,281979.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,6,22.732,28.07,0.6519999999999999,0.674,0.182,96.598,8.314,80.5,14.092000000000002,18.958,9.046,9.912,219.62000000000003,3.684,2.41
2020-05-07,282892.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,7,26.578,28.166,0.6439999999999999,0.6639999999999999,0.014,96.76,7.657999999999999,68.236,15.86,22.864,6.896000000000001,15.968,156.62,2.014,1.2
2020-05-08,254207.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,8,23.974,27.212,0.634,0.65,0.254,96.44,8.654,70.024,17.142,23.482,11.936,11.546,199.14,3.874,2.444
2020-05-09,247236.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,9,21.832,27.106,0.628,0.65,2.17,95.968,8.602,71.30199999999999,16.788,23.426,10.756,12.67,197.94,3.634,2.362
2020-05-10,240938.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,10,13.066,26.114,0.626,0.654,4.684,95.314,9.206,79.7,15.752,20.776,11.192,9.584,194.74,3.138,2.058
2020-05-11,284452.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,11,13.37,28.064,0.646,0.6980000000000001,11.784,95.048,7.840000000000001,86.208,11.618,16.498,5.438000000000001,11.06,229.14,3.672,2.47
2020-05-12,305758.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,12,14.712,28.244,0.646,0.666,0.914,95.884,6.11,78.42,9.736,14.754,4.482,10.272,148.38,2.872,1.97
2020-05-13,313482.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,13,7.85,26.986,0.6519999999999999,0.72,15.189999999999998,95.412,7.843999999999999,87.9,11.536,16.116,7.922,8.193999999999999,19.98,2.938,1.954
2020-05-14,312996.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,14,13.018,27.692,0.662,0.688,1.618,95.596,7.407999999999999,81.61800000000001,12.034,17.078,7.468000000000001,9.61,83.72,4.218,2.866
2020-05-15,311179.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,15,12.99,27.296,0.658,0.678,0.882,96.096,6.998,81.424,11.314,16.22,7.426,8.794,219.56,3.964,2.656
2020-05-16,274806.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,16,22.448,28.052,0.6479999999999999,0.67,0.364,96.538,7.212000000000001,74.82000000000001,13.31,19.09,6.859999999999999,12.23,76.58,4.066,2.694
2020-05-17,253918.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,17,27.162,29.334,0.6399999999999999,0.658,0.0579999999999999,96.738,6.8,71.65,13.216,19.406,6.612,12.794,213.16,5.51,3.654
2020-05-18,289518.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,18,28.284,29.532,0.6359999999999999,0.6479999999999999,0.114,96.904,7.608,72.562,14.622,21.188,7.156000000000001,14.032,212.36,4.444,2.962
2020-05-19,292827.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,19,28.294,29.64,0.628,0.634,0.016,96.578,8.234,72.356,15.962,22.374,8.936,13.438,217.74,6.39,4.222
2020-05-20,290753.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,20,29.204,29.73,0.618,0.624,0.004,96.456,9.264,74.372,17.326,24.196,9.4,14.795999999999998,83.25999999999999,5.328,3.496
2020-05-21,258337.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,21,28.484,29.556,0.608,0.6140000000000001,0.01,96.68,9.602,71.286,18.778,25.2,11.53,13.669999999999998,85.68,3.184,2.034
2020-05-22,266973.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,22,24.458,29.086,0.6020000000000001,0.61,0.276,96.968,10.52,70.58200000000001,20.25,26.822000000000003,13.826,12.996,211.46,2.168,1.366
2020-05-23,250443.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,23,9.662,27.824,0.6100000000000001,0.658,9.618,97.416,8.898,83.55199999999999,14.238,19.764,8.296000000000001,11.468,240.82,3.818,2.4799999999999995
2020-05-24,237909.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,24,27.74,30.554,0.6100000000000001,0.624,0.02,97.688,6.656000000000001,70.712,13.13,18.854000000000003,6.642,12.212,7.24,4.356,2.898
2020-05-25,282539.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,25,29.742,30.42,0.6020000000000001,0.608,0.0,97.57,7.729999999999999,71.998,15.2,21.75,7.734,14.016,91.22,4.926,3.2880000000000003
2020-05-26,290493.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,26,29.546,30.472,0.596,0.5980000000000001,0.006,97.518,7.578,70.24,15.556,22.064,8.708000000000002,13.356,88.67999999999999,5.548,3.686
2020-05-27,292464.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,27,28.934000000000005,30.368,0.588,0.5900000000000001,0.006,97.552,7.442,67.508,15.984,22.966,8.25,14.716,148.56,3.152,2.036
2020-05-28,293921.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,28,29.630000000000003,30.454,0.5820000000000001,0.5820000000000001,0.0,97.21,8.046,67.174,17.118000000000002,23.492,9.522,13.97,91.32,3.754,2.442
2020-05-29,284962.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,29,28.556,30.764,0.576,0.572,0.092,96.606,7.209999999999999,64.64,16.048,21.838,10.004,11.834,88.78,4.05,2.63
2020-05-30,254973.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,30,27.536,30.360000000000003,0.5660000000000001,0.562,0.06,96.396,7.478,66.14000000000001,16.094,22.012,9.32,12.692,116.02,2.3,1.472
2020-05-31,238980.0,Auvergne-Rhône-Alpes,Données définitives,2020,5,31,26.992,29.99,0.564,0.554,0.02,96.288,7.618,63.44199999999999,17.0,22.924,9.706,13.218,106.34,2.08,1.336
2020-06-01,251240.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,1,23.186,29.646000000000004,0.5599999999999999,0.5700000000000001,3.986,96.376,8.73,66.06,18.422,24.54,11.41,13.13,178.92000000000002,1.838,1.168
2020-06-02,291800.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,2,26.888,29.656,0.5599999999999999,0.564,0.714,96.296,9.472,66.444,19.462,24.528,13.488,11.04,141.51999999999998,1.722,1.148
2020-06-03,296782.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,3,18.758,28.664,0.5599999999999999,0.5940000000000001,10.952,95.444,10.102,73.122,18.728,23.646,13.313999999999998,10.332,202.94,2.992,1.946
2020-06-04,299954.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,4,13.612,28.23,0.58,0.626,9.022000000000002,94.788,8.73,79.272,14.968,18.798,10.674,8.124,276.34,3.1740000000000004,2.104
2020-06-05,292336.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,5,13.136,29.504,0.5820000000000001,0.592,2.036,95.286,7.808,77.546,13.663999999999998,18.15,8.872,9.278,271.86,4.096,2.726
2020-06-06,258260.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,6,18.104,30.448,0.576,0.5900000000000001,3.994,95.47,8.878,76.66,15.908,20.836,10.782,10.053999999999998,235.96,3.908,2.622
2020-06-07,248941.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,7,19.874,30.99,0.5860000000000001,0.6220000000000001,6.8420000000000005,95.692,7.06,74.51,12.97,18.04,8.866,9.174,271.22,2.938,1.972
2020-06-08,293492.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,8,18.34,30.242,0.584,0.6020000000000001,4.368,95.914,7.140000000000001,77.114,12.5,16.706,7.442,9.264,278.8,4.708,3.166
2020-06-09,311737.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,9,13.39,29.186,0.5900000000000001,0.6220000000000001,7.206,96.13,7.674000000000001,86.298,11.708,14.15,9.528,4.622,343.12,5.198,3.472
2020-06-10,313768.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,10,14.766,28.822000000000003,0.588,0.6020000000000001,1.6779999999999995,96.094,7.752,81.14200000000001,12.996,16.768,9.752,7.016,338.04,4.03,2.644
2020-06-11,307368.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,11,18.188,28.954,0.5860000000000001,0.6,4.8740000000000006,95.506,8.086,74.584,15.018,20.466,8.878,11.588,190.88,2.66,1.732
2020-06-12,300092.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,12,10.722,29.972,0.6,0.682,16.224,95.248,9.068,72.92999999999999,17.056,21.632,12.554,9.078,174.4,5.896,3.862000000000001
2020-06-13,267590.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,13,15.504,30.552,0.6140000000000001,0.666,8.026,95.964,9.24,82.1,15.238,18.402,11.358,7.044,212.9,2.64,1.672
2020-06-14,254438.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,14,22.676,30.698,0.612,0.634,0.696,96.478,8.456,77.574,15.169999999999998,20.302,10.178,10.124,318.14,3.5200000000000005,2.286
2020-06-15,297148.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,15,23.73,30.618,0.6020000000000001,0.618,0.554,96.612,8.644,77.40799999999999,15.528,20.284,9.848,10.436,321.26,3.736,2.422
2020-06-16,305984.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,16,20.716,29.58,0.596,0.62,4.216,96.328,9.018,78.912,15.776,20.192,10.472,9.72,321.82,3.15,2.0380000000000003
2020-06-17,307124.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,17,20.662,31.2,0.6020000000000001,0.632,4.764,96.104,8.478,76.418,15.346,19.37,11.716,7.654000000000001,299.4,2.6740000000000004,1.7879999999999998
2020-06-18,306257.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,18,22.01,30.638,0.5980000000000001,0.62,2.19,96.228,8.23,74.694,15.276,19.802,10.248,9.553999999999998,296.3,2.298,1.484
2020-06-19,298485.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,19,24.31,31.248,0.5980000000000001,0.612,1.3039999999999998,96.612,8.34,74.958,15.492,20.102,11.004,9.098,260.1,2.62,1.716
2020-06-20,262407.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,20,25.828,30.565999999999995,0.588,0.6,0.066,96.828,8.638,71.39,16.892,21.972,10.846,11.126,339.23999999999995,2.876,1.868
2020-06-21,247050.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,21,27.558,30.656,0.5820000000000001,0.5900000000000001,0.03,96.936,9.15,71.106,17.94,23.418,11.832,11.586,333.42,3.618,2.366
2020-06-22,293954.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,22,26.372000000000003,30.778,0.5740000000000001,0.58,0.208,97.052,10.114,74.776,18.636,23.748,13.268,10.48,147.71999999999997,4.546,3.028
2020-06-23,306410.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,23,30.266,30.812,0.564,0.568,0.022,96.764,10.792,70.17,20.67,27.338,11.76,15.578,19.4,2.69,1.7619999999999998
2020-06-24,312409.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,24,29.56,30.608,0.558,0.5559999999999999,0.8380000000000001,96.536,12.146,65.342,23.898000000000003,29.846,16.881999999999998,12.964,194.34,2.1420000000000003,1.376
2020-06-25,315463.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,25,28.758,30.324,0.55,0.54,0.516,96.364,11.526,62.064,23.92,29.808,17.11,12.698,203.64,3.008,1.958
2020-06-26,307687.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,26,23.468,29.412,0.5519999999999999,0.5660000000000001,3.834000000000001,96.24,12.11,70.34400000000001,22.37,27.452,17.95,9.502,203.68,3.076,1.956
2020-06-27,270782.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,27,24.064,29.71,0.55,0.5519999999999999,1.8560000000000003,96.268,11.168,65.08,22.43,27.718,17.02,10.698,217.32,3.5,2.272
2020-06-28,257511.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,28,19.006,29.552,0.5479999999999999,0.562,5.676,96.492,11.866,76.118,20.832,26.262,16.634,9.628,230.96000000000004,2.39,1.604
2020-06-29,301776.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,29,26.588,30.672000000000004,0.5479999999999999,0.5559999999999999,1.796,96.38,9.996,69.712,19.65,24.824,14.466,10.358,225.96,3.2340000000000004,2.144
2020-06-30,312711.0,Auvergne-Rhône-Alpes,Données définitives,2020,6,30,29.884,30.762,0.542,0.532,0.002,96.198,9.216,60.78,20.496,26.832,12.941999999999998,13.89,243.92,2.03,1.324
2020-07-01,318460.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,1,22.624,29.528,0.534,0.532,2.01,95.984,11.816,67.606,22.83,29.336,16.478,12.858,228.66000000000005,2.508,1.66
2020-07-02,313406.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,2,20.522,29.626,0.534,0.528,1.02,96.288,10.714,71.362,20.104000000000003,24.972,14.752,10.22,238.73999999999995,3.442,2.304
2020-07-03,303438.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,3,21.1,30.672000000000004,0.532,0.516,0.302,96.656,8.008,64.74,17.444,22.318,12.21,10.108,345.26,4.676,3.124
2020-07-04,268558.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,4,29.418,30.616000000000003,0.524,0.508,0.002,96.868,8.282,62.83,18.722,25.118,10.83,14.288,253.84,3.2,2.1060000000000003
2020-07-05,257790.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,5,28.112,30.178,0.52,0.502,0.01,96.72,11.1,65.796,22.268,28.706,15.232,13.474,245.56,2.976,1.966
2020-07-06,302306.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,6,27.146,30.884,0.512,0.494,0.148,96.624,8.844,62.766,19.272,24.088,12.976,11.112,265.84,4.96,3.3199999999999994
2020-07-07,309336.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,7,30.444,31.074,0.508,0.49,0.02,96.6,6.744,54.1,17.956,24.352,10.482,13.87,11.12,4.446,2.932
2020-07-08,313698.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,8,30.116000000000003,30.652,0.504,0.478,0.0,96.576,7.362,48.458,21.122,27.934000000000005,13.522,14.412,81.39999999999999,2.3440000000000003,1.498
2020-07-09,322010.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,9,29.858,30.26,0.496,0.4679999999999999,0.004,96.416,8.302,43.444,24.892,32.318,16.214,16.104,175.32,1.648,1.06
2020-07-10,316505.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,10,23.27,28.174,0.494,0.472,2.592,96.39,10.258,59.832,22.75,29.718,16.57,13.148,307.98,3.014,1.982
2020-07-11,268904.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,11,26.144,30.124,0.492,0.482,1.39,96.802,8.324,61.894000000000005,19.048,24.794,13.362,11.432,77.06,4.806,3.268
2020-07-12,252856.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,12,29.380000000000003,30.334000000000003,0.492,0.4639999999999999,0.01,96.81,7.568,55.65400000000001,19.562,27.102,10.75,16.352,91.42,3.722,2.464
2020-07-13,279910.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,13,27.778,29.766,0.484,0.456,0.002,96.676,7.907999999999999,52.944,20.996,27.624,14.324000000000002,13.3,58.15999999999999,2.99,1.942
2020-07-14,266310.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,14,23.532,28.986,0.482,0.4519999999999999,0.126,96.344,7.504,50.338,20.714,26.776,14.29,12.486,336.3,2.952,1.884
2020-07-15,304485.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,15,12.98,28.054,0.48,0.476,2.918,96.382,9.078,68.702,18.046,21.598000000000003,13.502,8.096,305.06,2.946,1.936
2020-07-16,310430.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,16,16.66,28.602,0.48,0.458,0.264,96.686,8.642,66.39000000000001,18.306,24.178,11.896,12.282,263.4,3.746,2.534
2020-07-17,305779.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,17,15.594,28.916,0.478,0.4559999999999999,0.152,96.616,9.1,69.694,18.14,23.09,13.672,9.418,217.66,5.208,3.5160000000000005
2020-07-18,269616.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,18,27.384000000000004,29.296,0.476,0.446,0.026,96.472,8.294,60.108,19.892,27.062,11.882,15.18,9.88,4.464,2.958
2020-07-19,257602.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,19,29.122000000000003,29.588,0.47,0.432,0.0,96.382,8.209999999999999,51.26800000000001,22.248,29.382,14.028,15.354,86.34,2.21,1.44
2020-07-20,310753.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,20,27.964,29.016,0.466,0.422,0.01,96.436,8.364,43.504,25.08,32.388,16.092000000000002,16.296,188.62,2.346,1.514
2020-07-21,321116.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,21,22.834,27.54,0.4639999999999999,0.442,3.184,96.676,11.424,57.86800000000001,24.84,30.688,19.462,11.226,198.0,1.834,1.1880000000000002
2020-07-22,318084.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,22,17.7,26.934,0.47,0.47,3.74,96.67,12.32,69.466,23.014,28.138,17.976,10.162,257.36,1.516,0.986
2020-07-23,315506.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,23,25.546,27.876,0.4679999999999999,0.44,0.108,96.318,9.56,54.832,23.446,30.212,16.532,13.68,262.24,2.272,1.52
2020-07-24,309112.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,24,22.944,28.384,0.466,0.432,1.132,96.198,8.676,51.52,22.572,28.114,16.7,11.414,269.4,3.0940000000000003,2.056
2020-07-25,272728.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,25,26.716,28.496,0.462,0.422,0.002,96.174,8.13,46.25,23.488,30.1,15.868,14.232,226.88,1.87,1.232
2020-07-26,255918.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,26,21.96,28.332,0.4559999999999999,0.412,0.114,96.316,9.368,52.664,23.294,29.284,17.592000000000002,11.692,225.44,2.764,1.808
2020-07-27,304614.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,27,27.51,28.412,0.4559999999999999,0.406,0.012,96.298,9.22,46.414,26.164,34.95399999999999,16.924,18.03,197.36,3.4120000000000004,2.23
2020-07-28,315281.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,28,21.64,26.568,0.45,0.408,0.868,96.39,11.008,54.952,25.108,31.476,19.326,12.15,268.14,3.07,2.0420000000000003
2020-07-29,314431.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,29,26.194,27.27,0.4519999999999999,0.404,0.038,96.582,9.164,50.252,24.146,31.31,17.15,14.16,71.94,2.666,1.782
2020-07-30,316767.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,30,25.78,26.946,0.444,0.4,0.592,96.466,10.118,45.03,27.598000000000003,35.64,18.194,17.445999999999998,159.08,2.18,1.376
2020-07-31,315319.0,Auvergne-Rhône-Alpes,Données définitives,2020,7,31,26.492,27.172000000000004,0.444,0.4019999999999999,1.084,96.336,10.652,43.208,29.62,37.718,21.598,16.119999999999997,190.28000000000003,3.05,1.962
2020-08-01,275588.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,1,23.572,26.592,0.442,0.422,3.344,96.334,11.478,50.99,27.516,34.738,21.268,13.47,250.46,2.752,1.834
2020-08-02,248484.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,2,15.706,26.134000000000004,0.448,0.45,5.720000000000001,96.312,11.760000000000002,73.72200000000001,20.958,26.004,16.724,9.28,340.66,3.812,2.558
2020-08-03,270581.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,3,14.313999999999998,26.59,0.4519999999999999,0.4479999999999999,3.738,96.11,8.544,68.294,17.256,21.216,12.508,8.708,339.72,4.18,2.754
2020-08-04,271281.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,4,21.716,27.218,0.454,0.434,0.722,96.306,7.294,62.498000000000005,16.778,23.224,10.056,13.168,215.12,4.766,3.152
2020-08-05,274632.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,5,27.472,27.596,0.4519999999999999,0.414,0.002,96.308,7.268000000000001,53.23,19.798,27.81,10.996,16.814,93.94,3.468,2.256
2020-08-06,280652.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,6,27.412,27.496,0.4479999999999999,0.408,0.0,96.478,7.68,45.85,23.234,31.752,14.206,17.546,29.06,2.624,1.668
2020-08-07,284160.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,7,27.044,27.162,0.4439999999999999,0.396,0.0,96.584,7.717999999999999,39.102,26.132,34.93,17.054000000000002,17.875999999999998,123.66,1.896,1.186
2020-08-08,264118.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,8,25.992,26.492,0.44,0.386,0.048,96.602,7.736,35.940000000000005,27.45,36.09,17.766,18.324,130.84,2.326,1.44
2020-08-09,252988.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,9,21.774,25.228,0.438,0.384,0.16,96.364,8.844,37.554,28.526,36.2,20.278,15.922,191.44,1.7399999999999998,1.102
2020-08-10,276649.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,10,19.446,24.658,0.438,0.394,2.27,96.198,10.894,49.158,27.402,35.322,20.534,14.788,210.76,2.82,1.818
2020-08-11,281114.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,11,22.558,24.76,0.434,0.4019999999999999,0.61,96.322,12.252,56.584,26.660000000000004,32.548,20.286,12.262,171.51999999999998,1.818,1.128
2020-08-12,281980.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,12,16.726,24.18,0.432,0.394,0.5820000000000001,96.26,10.146,47.762,26.584000000000003,33.058,20.688,12.37,188.46,3.856,2.522
2020-08-13,275525.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,13,16.762,24.494,0.432,0.418,4.65,96.29,10.78,58.282,23.954,30.042,19.076,10.966,209.82,3.2700000000000005,2.174
2020-08-14,271501.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,14,20.674,25.722,0.44,0.426,0.868,96.358,10.68,64.064,22.244,27.844,17.322,10.522,252.58,2.258,1.454
2020-08-15,251799.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,15,24.29,25.718,0.434,0.4019999999999999,0.016,96.132,8.858,50.126,23.646,30.8,15.672,15.128,92.52,1.888,1.168
2020-08-16,237176.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,16,15.9,24.0,0.434,0.43,4.894,95.958,10.626,61.85799999999999,22.372,27.772,17.704,10.068,226.96,2.226,1.44
2020-08-17,266367.0,Auvergne-Rhône-Alpes,Données définitives,2020,8,17,18.388,25.096,0.438,0.434,0.914,96.066,9.242,59.33200000000001,21.338,26.58,15.686000000000002,10.894,281.42,2.4200000000000004,1.59
